NOME_FUNDO;DOC_FUNDO;DATA_FUNDO;NOME_ORIGINADOR;DOC_ORIGINADOR;NOME_CEDENTE;DOC_CEDENTE;NOME_SACADO;DOC_SACADO;SEU_NUMERO;NU_DOCUMENTO;TIPO_RECEBIVEL;VALOR_NOMINAL;VALOR_PRESENTE;VALOR_AQUISICAO;VALOR_PDD;FAIXA_PDD;DATA_REFERENCIA;DATA_VENCIMENTO_ORIGINAL;DATA_VENCIMENTO_AJUSTADA;DATA_EMISSAO;DATA_AQUISICAO;PRAZO;PRAZO_ATUAL;SITUACAO_RECEBIVEL;TAXA_CESSAO;TX_RECEBIVEL;COOBRIGACAO
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;MEDILAR EMERGENCIAS MEDICAS UBERLANDIA L;14.029.584/0001-32;607054316_24;607054316;CCB Digital;11.773,63;7.749,08;7.325,47;0,00;A;23/05/2022;22/02/2024;22/02/2024;23/02/2022;23/02/2022;498;439;A vencer;0,29235425;0,27139020;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;MEDILAR EMERGENCIAS MEDICAS UBERLANDIA L;14.029.584/0001-32;607054316_13;607054316;CCB Digital;11.773,63;9.541,79;8.994,65;0,00;A;23/05/2022;22/03/2023;22/03/2023;23/02/2022;23/02/2022;269;210;A vencer;0,29235425;0,28687609;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;MEDILAR EMERGENCIAS MEDICAS UBERLANDIA L;14.029.584/0001-32;607054316_14;607054316;CCB Digital;11.773,63;9.359,24;8.826,40;0,00;A;23/05/2022;22/04/2023;22/04/2023;23/02/2022;23/02/2022;290;231;A vencer;0,29235425;0,28449038;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;MEDILAR EMERGENCIAS MEDICAS UBERLANDIA L;14.029.584/0001-32;607054316_15;607054316;CCB Digital;11.773,63;9.188,70;8.666,57;0,00;A;23/05/2022;22/05/2023;22/05/2023;23/02/2022;23/02/2022;309;250;A vencer;0,29235425;0,28385953;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;MEDILAR EMERGENCIAS MEDICAS UBERLANDIA L;14.029.584/0001-32;607054316_16;607054316;CCB Digital;11.773,63;9.012,11;8.504,46;0,00;A;23/05/2022;22/06/2023;22/06/2023;23/02/2022;23/02/2022;331;272;A vencer;0,29235425;0,28099711;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;MEDILAR EMERGENCIAS MEDICAS UBERLANDIA L;14.029.584/0001-32;607054316_17;607054316;CCB Digital;11.773,63;8.843,98;8.350,46;0,00;A;23/05/2022;22/07/2023;22/07/2023;23/02/2022;23/02/2022;353;294;A vencer;0,29235425;0,27794168;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;MEDILAR EMERGENCIAS MEDICAS UBERLANDIA L;14.029.584/0001-32;607054316_18;607054316;CCB Digital;11.773,63;8.676,42;8.194,26;0,00;A;23/05/2022;22/08/2023;22/08/2023;23/02/2022;23/02/2022;374;315;A vencer;0,29235425;0,27660355;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;MEDILAR EMERGENCIAS MEDICAS UBERLANDIA L;14.029.584/0001-32;607054316_07;607054316;CCB Digital;11.773,63;10.714,19;10.043,03;0,00;A;23/05/2022;22/09/2022;22/09/2022;23/02/2022;23/02/2022;145;86;A vencer;0,29235425;0,31824621;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;MEDILAR EMERGENCIAS MEDICAS UBERLANDIA L;14.029.584/0001-32;607054316_08;607054316;CCB Digital;11.773,63;10.502,43;9.861,18;0,00;A;23/05/2022;22/10/2022;22/10/2022;23/02/2022;23/02/2022;166;107;A vencer;0,29235425;0,30877044;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;MEDILAR EMERGENCIAS MEDICAS UBERLANDIA L;14.029.584/0001-32;607054316_09;607054316;CCB Digital;11.773,63;10.301,36;9.676,72;0,00;A;23/05/2022;22/11/2022;22/11/2022;23/02/2022;23/02/2022;185;126;A vencer;0,29235425;0,30626708;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;MEDILAR EMERGENCIAS MEDICAS UBERLANDIA L;14.029.584/0001-32;607054316_10;607054316;CCB Digital;11.773,63;10.100,27;9.501,50;0,00;A;23/05/2022;22/12/2022;22/12/2022;23/02/2022;23/02/2022;207;148;A vencer;0,29235425;0,29825887;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;MEDILAR EMERGENCIAS MEDICAS UBERLANDIA L;14.029.584/0001-32;607054316_11;607054316;CCB Digital;11.773,63;9.901,38;9.323,78;0,00;A;23/05/2022;22/01/2023;22/01/2023;23/02/2022;23/02/2022;229;170;A vencer;0,29235425;0,29269017;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;MEDILAR EMERGENCIAS MEDICAS UBERLANDIA L;14.029.584/0001-32;607054316_12;607054316;CCB Digital;11.773,63;9.712,73;9.149,37;0,00;A;23/05/2022;22/02/2023;22/02/2023;23/02/2022;23/02/2022;249;190;A vencer;0,29235425;0,29073980;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;TRIUNFO PRESTADORA DE SERVICOS AGRICOLAS;04.133.350/0001-87;607054241_03;607054241;CCB Digital;13.475,98;13.475,98;12.382,44;0,00;A;23/05/2022;22/05/2022;22/05/2022;23/02/2022;23/02/2022;59;-1;Vencido;0,30802570;0,43543563;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;TRIUNFO PRESTADORA DE SERVICOS AGRICOLAS;04.133.350/0001-87;607054241_04;607054241;CCB Digital;13.475,98;13.114,05;12.148,39;0,00;A;23/05/2022;22/06/2022;22/06/2022;23/02/2022;23/02/2022;80;21;A vencer;0,30802570;0,38637635;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;TRIUNFO PRESTADORA DE SERVICOS AGRICOLAS;04.133.350/0001-87;607054241_05;607054241;CCB Digital;13.475,98;12.799,44;11.926,10;0,00;A;23/05/2022;22/07/2022;22/07/2022;23/02/2022;23/02/2022;102;43;A vencer;0,30802570;0,35236566;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;TRIUNFO PRESTADORA DE SERVICOS AGRICOLAS;04.133.350/0001-87;607054241_06;607054241;CCB Digital;13.475,98;12.520,99;11.700,68;0,00;A;23/05/2022;22/08/2022;22/08/2022;23/02/2022;23/02/2022;123;64;A vencer;0,30802570;0,33564535;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_21;607054837;CCB Digital;12.111,91;8.155,86;7.686,14;0,00;A;23/05/2022;25/11/2023;25/11/2023;25/02/2022;25/02/2022;437;380;A vencer;0,32339961;0,29984828;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_22;607054837;CCB Digital;12.111,91;7.995,48;7.536,02;0,00;A;23/05/2022;25/12/2023;25/12/2023;25/02/2022;25/02/2022;457;400;A vencer;0,32339961;0,29906812;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_23;607054837;CCB Digital;12.111,91;7.832,84;7.383,98;0,00;A;23/05/2022;25/01/2024;25/01/2024;25/02/2022;25/02/2022;478;421;A vencer;0,32339961;0,29809424;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_24;607054837;CCB Digital;12.111,91;7.674,52;7.235,00;0,00;A;23/05/2022;25/02/2024;25/02/2024;25/02/2022;25/02/2022;498;441;A vencer;0,32339961;0,29788163;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_13;607054837;CCB Digital;12.111,91;9.607,11;9.029,56;0,00;A;23/05/2022;25/03/2023;25/03/2023;25/02/2022;25/02/2022;270;213;A vencer;0,32339961;0,31535499;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_14;607054837;CCB Digital;12.111,91;9.412,75;8.847,38;0,00;A;23/05/2022;25/04/2023;25/04/2023;25/02/2022;25/02/2022;289;232;A vencer;0,32339961;0,31502873;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_15;607054837;CCB Digital;12.111,91;9.223,66;8.674,58;0,00;A;23/05/2022;25/05/2023;25/05/2023;25/02/2022;25/02/2022;310;253;A vencer;0,32339961;0,31172214;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_16;607054837;CCB Digital;12.111,91;9.034,09;8.499,56;0,00;A;23/05/2022;25/06/2023;25/06/2023;25/02/2022;25/02/2022;331;274;A vencer;0,32339961;0,30949780;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_17;607054837;CCB Digital;12.111,91;8.853,71;8.333,56;0,00;A;23/05/2022;25/07/2023;25/07/2023;25/02/2022;25/02/2022;352;295;A vencer;0,32339961;0,30692540;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_18;607054837;CCB Digital;12.111,91;8.669,74;8.165,42;0,00;A;23/05/2022;25/08/2023;25/08/2023;25/02/2022;25/02/2022;375;318;A vencer;0,32339961;0,30337480;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_07;607054837;CCB Digital;12.111,91;10.893,62;10.170,69;0,00;A;23/05/2022;25/09/2022;25/09/2022;25/02/2022;25/02/2022;145;88;A vencer;0,32339961;0,35470054;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_08;607054837;CCB Digital;12.111,91;10.664,75;9.972,05;0,00;A;23/05/2022;25/10/2022;25/10/2022;25/02/2022;25/02/2022;165;108;A vencer;0,32339961;0,34568951;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_09;607054837;CCB Digital;12.111,91;10.435,62;9.770,85;0,00;A;23/05/2022;25/11/2022;25/11/2022;25/02/2022;25/02/2022;186;129;A vencer;0,32339961;0,33776474;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_10;607054837;CCB Digital;12.111,91;10.219,05;9.580,01;0,00;A;23/05/2022;25/12/2022;25/12/2022;25/02/2022;25/02/2022;207;150;A vencer;0,32339961;0,33041537;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_11;607054837;CCB Digital;12.111,91;10.001,56;9.386,72;0,00;A;23/05/2022;25/01/2023;25/01/2023;25/02/2022;25/02/2022;229;172;A vencer;0,32339961;0,32378358;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BENEDETTI & RIGHI EMPREENDIMENTOS IMOBIL;27.716.423/0001-69;607054837_12;607054837;CCB Digital;12.111,91;9.793,09;9.197,34;0,00;A;23/05/2022;25/02/2023;25/02/2023;25/02/2022;25/02/2022;250;193;A vencer;0,32339961;0,31979597;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;CHECCHIA & SILVA LTDA;14.620.502/0001-20;607055489_03;607055489;CCB Digital;4.452,20;4.439,64;4.102,10;0,00;A;23/05/2022;25/05/2022;25/05/2022;02/03/2022;02/03/2022;58;2;A vencer;0,40404240;0,42737689;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;CHECCHIA & SILVA LTDA;14.620.502/0001-20;607055489_04;607055489;CCB Digital;4.452,20;4.317,01;4.017,32;0,00;A;23/05/2022;25/06/2022;25/06/2022;02/03/2022;02/03/2022;80;24;A vencer;0,40404240;0,38232592;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;CHECCHIA & SILVA LTDA;14.620.502/0001-20;607055489_05;607055489;CCB Digital;4.452,20;4.217,67;3.936,96;0,00;A;23/05/2022;25/07/2022;25/07/2022;02/03/2022;02/03/2022;100;44;A vencer;0,40404240;0,36333452;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;CHECCHIA & SILVA LTDA;14.620.502/0001-20;607055489_06;607055489;CCB Digital;4.452,20;4.116,61;3.855,60;0,00;A;23/05/2022;25/08/2022;25/08/2022;02/03/2022;02/03/2022;123;67;A vencer;0,40404240;0,34280616;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_015;607054849;CCB Digital;13.706,85;10.568,39;10.016,90;0,00;A;23/05/2022;07/06/2023;07/06/2023;04/03/2022;04/03/2022;316;262;A vencer;0,27501813;0,28415852;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_016;607054849;CCB Digital;13.706,85;10.371,07;9.833,62;0,00;A;23/05/2022;07/07/2023;07/07/2023;04/03/2022;04/03/2022;337;283;A vencer;0,27501813;0,28187951;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_017;607054849;CCB Digital;13.706,85;10.172,57;9.647,75;0,00;A;23/05/2022;07/08/2023;07/08/2023;04/03/2022;04/03/2022;358;304;A vencer;0,27501813;0,28042619;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_018;607054849;CCB Digital;13.706,85;9.975,37;9.465,39;0,00;A;23/05/2022;07/09/2023;07/09/2023;04/03/2022;04/03/2022;381;327;A vencer;0,27501813;0,27748362;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_019;607054849;CCB Digital;13.706,85;9.790,29;9.292,19;0,00;A;23/05/2022;07/10/2023;07/10/2023;04/03/2022;04/03/2022;402;348;A vencer;0,27501813;0,27593103;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_020;607054849;CCB Digital;13.706,85;9.606,11;9.116,55;0,00;A;23/05/2022;07/11/2023;07/11/2023;04/03/2022;04/03/2022;421;367;A vencer;0,27501813;0,27647371;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_021;607054849;CCB Digital;13.706,85;9.428,18;8.949,74;0,00;A;23/05/2022;07/12/2023;07/12/2023;04/03/2022;04/03/2022;442;388;A vencer;0,27501813;0,27511002;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_022;607054849;CCB Digital;13.706,85;9.249,75;8.780,58;0,00;A;23/05/2022;07/01/2024;07/01/2024;04/03/2022;04/03/2022;462;408;A vencer;0,27501813;0,27496656;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_023;607054849;CCB Digital;13.706,85;9.072,76;8.614,61;0,00;A;23/05/2022;07/02/2024;07/02/2024;04/03/2022;04/03/2022;484;430;A vencer;0,27501813;0,27355709;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_024;607054849;CCB Digital;13.706,85;8.911,86;8.462,18;0,00;A;23/05/2022;07/03/2024;07/03/2024;04/03/2022;04/03/2022;503;449;A vencer;0,27501813;0,27331515;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_025;607054849;CCB Digital;13.706,85;8.742,47;8.302,24;0,00;A;23/05/2022;07/04/2024;07/04/2024;04/03/2022;04/03/2022;524;470;A vencer;0,27501813;0,27266998;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_026;607054849;CCB Digital;13.706,85;8.581,94;8.150,33;0,00;A;23/05/2022;07/05/2024;07/05/2024;04/03/2022;04/03/2022;544;490;A vencer;0,27501813;0,27227544;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_027;607054849;CCB Digital;13.706,85;8.418,16;7.996,27;0,00;A;23/05/2022;07/06/2024;07/06/2024;04/03/2022;04/03/2022;566;512;A vencer;0,27501813;0,27117722;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_028;607054849;CCB Digital;13.706,85;8.262,97;7.849,96;0,00;A;23/05/2022;07/07/2024;07/07/2024;04/03/2022;04/03/2022;587;533;A vencer;0,27501813;0,27034334;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_029;607054849;CCB Digital;13.706,85;8.105,49;7.701,58;0,00;A;23/05/2022;07/08/2024;07/08/2024;04/03/2022;04/03/2022;609;555;A vencer;0,27501813;0,26939371;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_030;607054849;CCB Digital;13.706,85;7.950,44;7.556,00;0,00;A;23/05/2022;07/09/2024;07/09/2024;04/03/2022;04/03/2022;632;578;A vencer;0,27501813;0,26803396;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_031;607054849;CCB Digital;13.706,85;7.804,73;7.417,75;0,00;A;23/05/2022;07/10/2024;07/10/2024;04/03/2022;04/03/2022;652;598;A vencer;0,27501813;0,26784751;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_032;607054849;CCB Digital;13.706,85;7.655,63;7.277,54;0,00;A;23/05/2022;07/11/2024;07/11/2024;04/03/2022;04/03/2022;675;621;A vencer;0,27501813;0,26662817;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_033;607054849;CCB Digital;13.706,85;7.514,83;7.144,38;0,00;A;23/05/2022;07/12/2024;07/12/2024;04/03/2022;04/03/2022;696;642;A vencer;0,27501813;0,26606436;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;SUPER CICLO COMERCIO REPRESENTACAO E TRA;07.724.409/0001-08;607054849_034;607054849;CCB Digital;13.706,85;7.373,51;7.009,34;0,00;A;23/05/2022;07/01/2025;07/01/2025;04/03/2022;04/03/2022;715;661;A vencer;0,27501813;0,26664252;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BOLTINOX COMERCIO, IMPORTACAO E EXPORTAC;00.230.735/0001-01;670042979_17;670042979;CCB Digital;16.589,10;11.189,07;10.736,10;0,00;A;23/05/2022;02/09/2023;02/09/2023;01/04/2022;01/04/2022;358;324;A vencer;0,37578648;0,35838353;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BOLTINOX COMERCIO, IMPORTACAO E EXPORTAC;00.230.735/0001-01;670042979_18;670042979;CCB Digital;16.589,10;10.930,66;10.487,87;0,00;A;23/05/2022;02/10/2023;02/10/2023;01/04/2022;01/04/2022;377;343;A vencer;0,37578648;0,35865490;Nao
FIDC ULEND;41.391.264/0001-09;24/05/2022;IGUANA INVESTIMENTOS LTDA.;10.924.308/0001-87;Ulend gestão financeira LTDA;32.475.607/0001-14;BOLTINOX COMERCIO, IMPORTACAO E EXPORTAC;00.230.735/0001-01;670042979_07;670042979;CCB Digital;16.589,10;14.275,91;13.639,71;0,00;A;23/05/2022;30/10/2022;30/10/2022;01/04/2022;01/04/2022;146;112;A vencer;0,37578648;0,40198336;Nao
